,nadq100,nadq_comp,sp500,rus2000,VIX,30yr_yield,10yr_yield,5yr_yield,copper,oil,gold,Dollar
889,12826.751953125,13119.0546875,3828.929931640625,2201.966796875,29.530000686645508,2.2780001163482666,1.4800000190734863,0.7549999952316284,4.093500137329102,61.97999954223633,1724.4000244140625,90.88999938964844
890,12765.0830078125,13024.53125,3790.4599609375,2167.996337890625,30.6200008392334,2.308000087738037,1.5180000066757202,0.8020000457763672,4.0854997634887695,62.0099983215332,1728.5,90.8550033569336
891,12934.6064453125,13210.177734375,3824.719970703125,2201.0380859375,27.709999084472656,2.2070000171661377,1.4630000591278076,0.7749999761581421,4.10099983215332,61.59000015258789,1725.9000244140625,90.88999938964844
892,13048.2197265625,13327.9306640625,3852.800048828125,2221.191650390625,25.920000076293945,2.238999843597412,1.5,0.8050000071525574,4.084499835968018,61.54999923706055,1725.800048828125,90.96499633789062
893,13052.99609375,13335.5107421875,3850.7099609375,2230.478759765625,26.059999465942383,2.2239999771118164,1.497999906539917,0.8130000233650208,4.136000156402588,61.54999923706055,1734.300048828125,91.05999755859375
894,12953.7890625,13229.6025390625,3823.68994140625,2204.200927734375,27.809999465942383,2.2339999675750732,1.5,0.8119999766349792,4.135499954223633,61.7599983215332,1737.4000244140625,91.00499725341797
895,12966.37890625,13246.8828125,3830.800048828125,2211.546875,27.25,2.200000047683716,1.472000002861023,0.800000011920929,4.105999946594238,61.459999084472656,1730.4000244140625,90.98999786376953
896,12904.421875,13197.03125,3810.81005859375,2203.474365234375,27.290000915527344,2.190000057220459,1.4600000381469727,0.7749999761581421,4.111000061035156,60.599998474121094,1725.0999755859375,91.08499908447266
897,13144.3427734375,13454.5517578125,3886.10009765625,2254.71826171875,23.719999313354492,2.181999921798706,1.4600000381469727,0.7760000228881836,4.10099983215332,60.61000061035156,1721.199951171875,91.06999969482422
898,13186.125,13496.1015625,3894.169921875,2261.916015625,23.6299991607666,2.2039999961853027,1.4290000200271606,0.7059999704360962,4.110499858856201,60.4900016784668,1722.4000244140625,91.05000305175781
899,13217.572265625,13524.7392578125,3899.3798828125,2266.159912109375,23.5,2.2090001106262207,1.430999994277954,0.7170000076293945,4.103499889373779,60.45000076293945,1721.699951171875,91.05500030517578
900,13204.9482421875,13519.4755859375,3895.760009765625,2267.3525390625,23.510000228881836,2.2209999561309814,1.437999963760376,0.7229999899864197,4.164000034332275,60.470001220703125,1724.199951171875,91.04000091552734
901,13254.51953125,13567.64453125,3909.300048828125,2274.58251953125,23.420000076293945,2.2209999561309814,1.4459999799728394,0.7199999690055847,4.166999816894531,60.66999816894531,1723.800048828125,90.91500091552734
902,13275.484375,13584.8525390625,3908.639892578125,2275.337890625,23.25,2.2160000801086426,1.4479999542236328,0.7199999690055847,4.183000087738037,60.7599983215332,1730.0,90.81999969482422
903,13281.619140625,13587.7314453125,3901.330078125,2275.15576171875,23.170000076293945,2.2230000495910645,1.4509999752044678,0.7199999690055847,4.216000080108643,60.880001068115234,1735.5,90.80999755859375
904,13166.134765625,13474.427734375,3882.02001953125,2253.0771484375,23.729999542236328,2.2200000286102295,1.4459999799728394,0.7110000252723694,4.218999862670898,60.630001068115234,1735.5999755859375,90.76499938964844
905,13159.490234375,13463.3466796875,3885.300048828125,2251.033447265625,23.670000076293945,2.2179999351501465,1.434000015258789,0.703000009059906,4.210000038146973,59.630001068115234,1733.5,90.79499816894531
906,13160.634765625,13460.126953125,3887.919921875,2245.68212890625,23.34000015258789,2.2120001316070557,1.4259999990463257,0.6990000009536743,4.206999778747559,59.52000045776367,1731.699951171875,90.7750015258789
907,13185.97265625,13483.267578125,3896.3798828125,2248.953857421875,23.06999969482422,2.2230000495910645,1.4259999990463257,0.6850000023841858,4.139500141143799,60.630001068115234,1709.5999755859375,91.0199966430664
908,13146.60546875,13440.099609375,3888.72998046875,2242.56396484375,23.709999084472656,2.2109999656677246,1.409000039100647,0.671999990940094,4.150000095367432,61.56999969482422,1714.199951171875,90.88500213623047
909,13121.0439453125,13415.6328125,3884.179931640625,2241.03076171875,23.790000915527344,2.2179999351501465,1.4140000343322754,0.6769999861717224,4.137499809265137,61.540000915527344,1717.199951171875,90.86000061035156
910,13060.1103515625,13356.9208984375,3870.139892578125,2231.107177734375,24.450000762939453,2.2129998207092285,1.4140000343322754,0.671999990940094,4.144499778747559,61.869998931884766,1715.5,90.91000366210938
911,12859.412109375,13165.5673828125,3846.550048828125,2221.1689453125,25.920000076293945,2.2160000801086426,1.4149999618530273,0.675000011920929,4.147500038146973,61.56999969482422,1717.4000244140625,90.9000015258789
912,12966.9560546875,13291.294921875,3868.949951171875,2252.3212890625,24.229999542236328,2.254999876022339,1.4649999141693115,0.7120000123977661,4.13700008392334,61.189998626708984,1713.9000244140625,90.95500183105469
913,12864.869140625,13183.7216796875,3854.1201171875,2238.67041015625,25.059999465942383,2.261000156402588,1.468999981880188,0.7120000123977661,4.130000114440918,61.20000076293945,1712.9000244140625,90.98500061035156
914,12854.744140625,13179.994140625,3859.68994140625,2247.132080078125,24.579999923706055,2.2680001258850098,1.4810000658035278,0.7350000143051147,4.0320000648498535,61.93000030517578,1712.5,91.1500015258789
915,12714.87890625,13027.7021484375,3837.39990234375,2215.31396484375,26.110000610351562,2.256999969482422,1.4769999980926514,0.7300000190734863,4.057499885559082,64.2699966430664,1717.0999755859375,91.12999725341797
